452,10.598
453,10.693
454,10.813
455,10.903
456,10.998
457,11.06
458,11.164
459,11.196
460,11.253
461,11.287
462,11.317
463,11.327
464,11.333
465,11.322
466,11.311
467,11.286
468,11.247
469,11.219
470,11.174
471,11.146
472,11.09
473,11.043
474,10.996
475,10.955
476,10.91
477,10.848
478,10.794
479,10.74
480,10.683
481,10.625
482,10.575
483,10.537
484,10.473
485,10.443
486,10.383
487,10.35
488,10.301
489,10.262
490,10.24
491,10.189
492,10.177
493,10.137
494,10.117
495,10.075
496,10.049
497,10.027
498,10.011
499,9.9845
500,9.9699
501,9.955
502,9.9394
503,9.9278
504,9.9147
505,9.906
506,9.882
507,9.8875
508,9.8947
509,9.8776
510,9.8906
511,9.9086
512,9.9168
513,9.9297
514,9.9409
515,9.9655
516,9.9753
517,10.011
518,10.033
519,10.052
520,10.082
521,10.102
522,10.132
523,10.175
524,10.21
525,10.248
526,10.285
527,10.322
528,10.376
529,10.419
530,10.461
531,10.503
532,10.555
533,10.595
534,10.638
535,10.673
536,10.708
537,10.747
538,10.79
539,10.834
540,10.847
541,10.877
542,10.887
543,10.907
544,10.92
545,10.941
546,10.942
547,10.942
548,10.947
549,10.934
550,10.93
551,10.921
552,10.886
553,10.873
554,10.836
555,10.809
556,10.783
557,10.752
558,10.694
559,10.659
560,10.62
561,10.578
562,10.524
563,10.491
564,10.426
565,10.362
566,10.331
567,10.262
568,10.196
569,10.132
570,10.097
571,10.038
572,9.9775
573,9.9235
574,9.8724
575,9.8161
576,9.7588
577,9.7093
578,9.6578
579,9.618
580,9.5678
581,9.5275
582,9.4931
583,9.4496
584,9.412
585,9.3924
586,9.3605
587,9.3363
588,9.3258
589,9.3046
590,9.2966
591,9.296
592,9.2988
593,9.3068
594,9.3115
595,9.3237
596,9.3437
597,9.355
598,9.3796
599,9.4027
600,9.4157
601,9.4453
602,9.4726
603,9.4917
604,9.5229
605,9.5503
606,9.5726
607,9.6029
608,9.6313
609,9.661
610,9.6887
611,9.7207
612,9.7505
613,9.7797
614,9.8062
615,9.8389
616,9.8645
617,9.8886
618,9.9184
619,9.943
620,9.9614
621,9.9804
622,10.004
623,10.016
624,10.029
625,10.042
626,10.05
627,10.057
628,10.063
629,10.064
630,10.06
631,10.066
632,10.057
633,10.055
634,10.051
635,10.04
636,10.043
637,10.042
638,10.032
639,10.025
640,10.027
641,10.021
642,10.024
643,10.021
644,10.028
645,10.034
646,10.037
647,10.053
648,10.064
649,10.087
650,10.113
651,10.136
652,10.167
653,10.197
654,10.231
655,10.276
656,10.318
657,10.37
658,10.423
659,10.484
660,10.55
661,10.618
662,10.692
663,10.775
664,10.859
665,10.951
666,11.05
667,11.155
668,11.265
669,11.379
670,11.505
671,11.639
672,11.771
673,11.915
674,12.069
675,12.23
676,12.388
677,12.554
678,12.731
679,12.911
680,13.083
681,13.272
682,13.456
683,13.645
684,13.836
685,14.02
686,14.208
687,14.387
688,14.568
689,14.749
690,14.923
691,15.089
692,15.259
693,15.415
694,15.569
695,15.715
696,15.859
697,15.995
698,16.119
699,16.246
700,16.367
701,16.472
702,16.578
703,16.676
704,16.768
705,16.862
706,16.941
707,17.02
708,17.088
709,17.156
710,17.212
711,17.281
712,17.33
713,17.383
714,17.435
715,17.463
716,17.515
717,17.547
718,17.581
719,17.6
720,17.631
721,17.663
722,17.677
723,17.694
724,17.708
725,17.717
726,17.732
727,17.738
728,17.748
729,17.75
730,17.749
731,17.753
732,17.754
733,17.743
734,17.743
735,17.737
736,17.73
737,17.725
738,17.721
739,17.706
740,17.691
741,17.676
742,17.658
743,17.643
744,17.622
745,17.601
746,17.584
747,17.562
748,17.545
749,17.513
750,17.489
751,17.469
752,17.44
753,17.421
754,17.393
755,17.364
756,17.332
757,17.301
758,17.278
759,17.239
760,17.217
761,17.179
762,17.15
763,17.113
764,17.08
765,17.05
766,17.011
767,16.976
768,16.933
769,16.905
770,16.869
771,16.828
772,16.795
773,16.755
774,16.714
775,16.677
776,16.64
777,16.604
778,16.563
779,16.524
780,16.474
781,16.444
782,16.395
783,16.361
784,16.321
785,16.278
786,16.232
787,16.191
788,16.152
789,16.11
790,16.072
791,16.026
792,15.987
793,15.942
794,15.904
795,15.853
796,15.812
797,15.762
798,15.72
799,15.681
800,15.641
801,15.59
802,15.552
803,15.509
804,15.467
805,15.421
806,15.378
807,15.333
808,15.29
809,15.246
810,15.198
811,15.156
812,15.112
813,15.072
814,15.027
815,14.979
816,14.938
817,14.897
818,14.852
819,14.813
820,14.765
821,14.713
822,14.675
823,14.638
824,14.59
825,14.55
826,14.505
827,14.467
828,14.419
829,14.376
830,14.333
831,14.295
832,14.241
833,14.202
834,14.158
835,14.118
836,14.077
837,14.031
838,13.992
839,13.945
840,13.908
841,13.869
842,13.828
843,13.78
844,13.737
845,13.695
846,13.654
847,13.612
848,13.574
849,13.533
850,13.488
